2024-06-19 18:48:21,147 INFO    StreamThr :151486 [internal.py:wandb_internal():88] W&B internal server running at pid: 151486, started at: 2024-06-19 18:48:21.147067
2024-06-19 18:48:21,149 DEBUG   HandlerThread:151486 [handler.py:handle_request():158] handle_request: status
2024-06-19 18:48:21,149 INFO    WriterThread:151486 [datastore.py:open_for_write():87] open: /home/ale/TT_RLProject_2024/wandb/run-20240619_184821-1ov4ukwt/run-1ov4ukwt.wandb
2024-06-19 18:48:21,149 DEBUG   SenderThread:151486 [sender.py:send():379] send: header
2024-06-19 18:48:21,153 DEBUG   SenderThread:151486 [sender.py:send():379] send: run
2024-06-19 18:48:21,667 INFO    SenderThread:151486 [dir_watcher.py:__init__():211] watching files in: /home/ale/TT_RLProject_2024/wandb/run-20240619_184821-1ov4ukwt/files
2024-06-19 18:48:21,667 INFO    SenderThread:151486 [sender.py:_start_run_threads():1191] run started: 1ov4ukwt with start time 1718815701.146973
2024-06-19 18:48:21,671 DEBUG   HandlerThread:151486 [handler.py:handle_request():158] handle_request: check_version
2024-06-19 18:48:21,672 DEBUG   SenderThread:151486 [sender.py:send_request():406] send_request: check_version
2024-06-19 18:48:21,717 DEBUG   HandlerThread:151486 [handler.py:handle_request():158] handle_request: run_start
2024-06-19 18:48:21,746 DEBUG   HandlerThread:151486 [system_info.py:__init__():26] System info init
2024-06-19 18:48:21,746 DEBUG   HandlerThread:151486 [system_info.py:__init__():41] System info init done
2024-06-19 18:48:21,746 INFO    HandlerThread:151486 [system_monitor.py:start():194] Starting system monitor
2024-06-19 18:48:21,747 INFO    SystemMonitor:151486 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-19 18:48:21,747 INFO    HandlerThread:151486 [system_monitor.py:probe():214] Collecting system info
2024-06-19 18:48:21,747 INFO    SystemMonitor:151486 [interfaces.py:start():188] Started cpu monitoring
2024-06-19 18:48:21,748 INFO    SystemMonitor:151486 [interfaces.py:start():188] Started disk monitoring
2024-06-19 18:48:21,749 INFO    SystemMonitor:151486 [interfaces.py:start():188] Started gpu monitoring
2024-06-19 18:48:21,749 INFO    SystemMonitor:151486 [interfaces.py:start():188] Started memory monitoring
2024-06-19 18:48:21,750 INFO    SystemMonitor:151486 [interfaces.py:start():188] Started network monitoring
2024-06-19 18:48:21,759 DEBUG   HandlerThread:151486 [system_info.py:probe():152] Probing system
2024-06-19 18:48:21,774 DEBUG   HandlerThread:151486 [system_info.py:_probe_git():137] Probing git
2024-06-19 18:48:21,778 DEBUG   HandlerThread:151486 [system_info.py:_probe_git():145] Probing git done
2024-06-19 18:48:21,778 DEBUG   HandlerThread:151486 [system_info.py:probe():200] Probing system done
2024-06-19 18:48:21,778 DEBUG   HandlerThread:151486 [system_monitor.py:probe():223] {'os': 'Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-debian-bookworm-sid', 'python': '3.7.12', 'heartbeatAt': '2024-06-19T16:48:21.759984', 'startedAt': '2024-06-19T16:48:21.142634', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/ale/TT_RLProject_2024/Task_6/UDR_Training.py', 'codePathLocal': 'Task_6/UDR_Training.py', 'codePath': 'Task_6/UDR_Training.py', 'git': {'remote': 'https://github.com/CarloMarra/TT_RLProject_2024', 'commit': 'e11211567baac0596ee3cdf6f620543064254ef4'}, 'email': 'a.valenti00@gmail.com', 'root': '/home/ale/TT_RLProject_2024', 'host': 'skynet', 'username': 'ale', 'executable': '/home/ale/miniconda3/envs/mldl/bin/python', 'cpu_count': 14, 'cpu_count_logical': 28, 'cpu_freq': {'current': 3417.6000000000013, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 19.589496612548828}}, 'gpu': 'NVIDIA GeForce RTX 4080 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4080 SUPER', 'memory_total': 17171480576}], 'memory': {'total': 31.260414123535156}}
2024-06-19 18:48:21,778 INFO    HandlerThread:151486 [system_monitor.py:probe():224] Finished collecting system info
2024-06-19 18:48:21,778 INFO    HandlerThread:151486 [system_monitor.py:probe():227] Publishing system info
2024-06-19 18:48:21,778 DEBUG   HandlerThread:151486 [system_info.py:_save_conda():210] Saving list of conda packages installed into the current environment
2024-06-19 18:48:22,043 DEBUG   HandlerThread:151486 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-19 18:48:22,044 INFO    HandlerThread:151486 [system_monitor.py:probe():229] Finished publishing system info
2024-06-19 18:48:22,047 DEBUG   SenderThread:151486 [sender.py:send():379] send: files
2024-06-19 18:48:22,047 INFO    SenderThread:151486 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-19 18:48:22,080 DEBUG   HandlerThread:151486 [handler.py:handle_request():158] handle_request: python_packages
2024-06-19 18:48:22,080 DEBUG   SenderThread:151486 [sender.py:send_request():406] send_request: python_packages
