2024-06-19 18:44:53,244 INFO    StreamThr :149637 [internal.py:wandb_internal():88] W&B internal server running at pid: 149637, started at: 2024-06-19 18:44:53.244403
2024-06-19 18:44:53,737 DEBUG   HandlerThread:149637 [system_monitor.py:probe():223] {'os': 'Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-debian-bookworm-sid', 'python': '3.7.12', 'heartbeatAt': '2024-06-19T16:44:53.720132', 'startedAt': '2024-06-19T16:44:53.241684', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/ale/TT_RLProject_2024/Task_6/UDR_Training.py', 'codePathLocal': 'Task_6/UDR_Training.py', 'codePath': 'Task_6/UDR_Training.py', 'git': {'remote': 'https://github.com/CarloMarra/TT_RLProject_2024', 'commit': 'e11211567baac0596ee3cdf6f620543064254ef4'}, 'email': 'a.valenti00@gmail.com', 'root': '/home/ale/TT_RLProject_2024', 'host': 'skynet', 'username': 'ale', 'executable': '/home/ale/miniconda3/envs/mldl/bin/python', 'cpu_count': 14, 'cpu_count_logical': 28, 'cpu_freq': {'current': 3417.6000000000013, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}, {'current': 3417.6, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 19.589317321777344}}, 'gpu': 'NVIDIA GeForce RTX 4080 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4080 SUPER', 'memory_total': 17171480576}], 'memory': {'total': 31.260414123535156}}
2024-06-19 18:44:53,737 INFO    HandlerThread:149637 [system_monitor.py:probe():224] Finished collecting system info
2024-06-19 18:44:53,737 INFO    HandlerThread:149637 [system_monitor.py:probe():227] Publishing system info
2024-06-19 18:44:53,737 DEBUG   HandlerThread:149637 [system_info.py:_save_conda():210] Saving list of conda packages installed into the current environment
2024-06-19 18:44:54,203 DEBUG   HandlerThread:149637 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-19 18:44:54,203 INFO    HandlerThread:149637 [system_monitor.py:probe():229] Finished publishing system info
2024-06-19 18:44:54,206 DEBUG   SenderThread:149637 [sender.py:send():379] send: files
2024-06-19 18:44:54,206 INFO    SenderThread:149637 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-19 18:44:54,261 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: python_packages
2024-06-19 18:44:54,261 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: python_packages
2024-06-19 18:44:54,262 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: stop_status
2024-06-19 18:44:54,262 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: stop_status
2024-06-19 18:44:54,313 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-19 18:44:54,472 DEBUG   SenderThread:149637 [sender.py:send():379] send: telemetry
2024-06-19 18:44:54,635 INFO    Thread-12 :149637 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/conda-environment.yaml
2024-06-19 18:44:54,635 INFO    Thread-12 :149637 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/requirements.txt
2024-06-19 18:44:54,636 INFO    Thread-12 :149637 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/output.log
2024-06-19 18:44:54,636 INFO    Thread-12 :149637 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/wandb-metadata.json
2024-06-19 18:44:54,799 INFO    wandb-upload_0:149637 [upload_job.py:push():130] Uploaded file /tmp/tmpiz8syajfwandb/fa4xots2-wandb-metadata.json
2024-06-19 18:44:55,262 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-19 18:44:55,383 DEBUG   SenderThread:149637 [sender.py:send():379] send: exit
2024-06-19 18:44:55,384 INFO    SenderThread:149637 [sender.py:send_exit():586] handling exit code: 1
2024-06-19 18:44:55,384 INFO    SenderThread:149637 [sender.py:send_exit():588] handling runtime: 1
2024-06-19 18:44:55,384 INFO    SenderThread:149637 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-19 18:44:55,384 INFO    SenderThread:149637 [sender.py:send_exit():594] send defer
2024-06-19 18:44:55,384 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:44:55,384 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-19 18:44:55,384 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:44:55,384 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-19 18:44:55,384 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 1
2024-06-19 18:44:55,384 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:44:55,384 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-19 18:44:55,384 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:44:55,384 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-19 18:44:55,384 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 2
2024-06-19 18:44:55,384 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:44:55,385 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-19 18:44:55,385 INFO    HandlerThread:149637 [system_monitor.py:finish():203] Stopping system monitor
2024-06-19 18:44:55,385 INFO    HandlerThread:149637 [interfaces.py:finish():200] Joined cpu monitor
2024-06-19 18:44:55,385 DEBUG   SystemMonitor:149637 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-19 18:44:55,386 DEBUG   SystemMonitor:149637 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-19 18:44:55,386 DEBUG   SystemMonitor:149637 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-19 18:44:55,385 INFO    HandlerThread:149637 [interfaces.py:finish():200] Joined disk monitor
2024-06-19 18:44:55,393 INFO    HandlerThread:149637 [interfaces.py:finish():200] Joined gpu monitor
2024-06-19 18:44:55,393 INFO    HandlerThread:149637 [interfaces.py:finish():200] Joined memory monitor
2024-06-19 18:44:55,393 INFO    HandlerThread:149637 [interfaces.py:finish():200] Joined network monitor
2024-06-19 18:44:55,393 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:44:55,393 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 2
2024-06-19 18:44:55,393 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 3
2024-06-19 18:44:55,393 DEBUG   SenderThread:149637 [sender.py:send():379] send: stats
2024-06-19 18:44:55,393 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:44:55,393 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-19 18:44:55,394 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:44:55,394 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 3
2024-06-19 18:44:55,394 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 4
2024-06-19 18:44:55,394 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:44:55,394 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-19 18:44:55,394 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:44:55,394 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 4
2024-06-19 18:44:55,394 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 5
2024-06-19 18:44:55,394 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:44:55,394 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-19 18:44:55,394 DEBUG   SenderThread:149637 [sender.py:send():379] send: summary
2024-06-19 18:44:55,394 INFO    SenderThread:149637 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-19 18:44:55,394 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:44:55,394 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 5
2024-06-19 18:44:55,395 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 6
2024-06-19 18:44:55,395 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:44:55,395 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-19 18:44:55,395 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:44:55,395 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 6
2024-06-19 18:44:55,396 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: status_report
2024-06-19 18:44:55,553 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 7
2024-06-19 18:44:55,553 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:44:55,554 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-19 18:44:55,554 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:44:55,554 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 7
2024-06-19 18:44:55,635 INFO    Thread-12 :149637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/config.yaml
2024-06-19 18:44:55,635 INFO    Thread-12 :149637 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/wandb-summary.json
2024-06-19 18:44:56,384 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-19 18:44:56,635 INFO    Thread-12 :149637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/output.log
2024-06-19 18:44:57,339 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 8
2024-06-19 18:44:57,339 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: poll_exit
2024-06-19 18:44:57,339 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:44:57,339 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-19 18:44:57,339 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:44:57,339 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 8
2024-06-19 18:44:57,339 INFO    SenderThread:149637 [job_builder.py:build():440] Attempting to build job artifact
2024-06-19 18:44:57,339 INFO    SenderThread:149637 [job_builder.py:_get_source_type():569] is repo sourced job
2024-06-19 18:44:57,351 INFO    SenderThread:149637 [job_builder.py:build():545] adding wandb-job metadata file
2024-06-19 18:44:57,353 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 9
2024-06-19 18:44:57,353 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:44:57,353 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-19 18:44:57,353 DEBUG   SenderThread:149637 [sender.py:send():379] send: artifact
2024-06-19 18:44:57,384 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-19 18:44:57,636 INFO    Thread-12 :149637 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/output.log
2024-06-19 18:44:58,411 INFO    wandb-upload_1:149637 [upload_job.py:push():85] Skipped uploading /home/ale/.local/share/wandb/artifacts/staging/tmp0y2c37_7
2024-06-19 18:44:58,589 INFO    wandb-upload_0:149637 [upload_job.py:push():88] Uploaded file /tmp/tmp3ust4kr1/wandb-job.json
2024-06-19 18:44:59,732 INFO    SenderThread:149637 [sender.py:send_artifact():1530] sent artifact job-https___github.com_CarloMarra_TT_RLProject_2024_Task_6_UDR_Training.py - {'id': 'QXJ0aWZhY3Q6ODk5ODUxOTE5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIxMTA1NTI0NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODk5ODQ3MDEw', 'versionIndex': 0}}}
2024-06-19 18:44:59,733 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:44:59,733 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 9
2024-06-19 18:44:59,733 INFO    SenderThread:149637 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-19 18:45:00,637 INFO    SenderThread:149637 [dir_watcher.py:finish():388] scan: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files
2024-06-19 18:45:00,637 INFO    SenderThread:149637 [dir_watcher.py:finish():402] scan save: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/wandb-summary.json wandb-summary.json
2024-06-19 18:45:00,637 INFO    SenderThread:149637 [dir_watcher.py:finish():402] scan save: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/config.yaml config.yaml
2024-06-19 18:45:00,638 INFO    SenderThread:149637 [dir_watcher.py:finish():402] scan save: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/wandb-metadata.json wandb-metadata.json
2024-06-19 18:45:00,638 INFO    SenderThread:149637 [dir_watcher.py:finish():402] scan save: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/output.log output.log
2024-06-19 18:45:00,639 INFO    SenderThread:149637 [dir_watcher.py:finish():402] scan save: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/conda-environment.yaml conda-environment.yaml
2024-06-19 18:45:00,639 INFO    SenderThread:149637 [dir_watcher.py:finish():402] scan save: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/requirements.txt requirements.txt
2024-06-19 18:45:00,639 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 10
2024-06-19 18:45:00,639 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: poll_exit
2024-06-19 18:45:00,640 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:45:00,641 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-19 18:45:00,642 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:45:00,644 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 10
2024-06-19 18:45:00,644 INFO    SenderThread:149637 [file_pusher.py:finish():169] shutting down file pusher
2024-06-19 18:45:01,023 INFO    wandb-upload_0:149637 [upload_job.py:push():130] Uploaded file /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/config.yaml
2024-06-19 18:45:01,048 INFO    wandb-upload_2:149637 [upload_job.py:push():130] Uploaded file /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/wandb-summary.json
2024-06-19 18:45:01,101 INFO    wandb-upload_4:149637 [upload_job.py:push():130] Uploaded file /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/conda-environment.yaml
2024-06-19 18:45:01,102 INFO    wandb-upload_1:149637 [upload_job.py:push():130] Uploaded file /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/output.log
2024-06-19 18:45:01,129 INFO    wandb-upload_7:149637 [upload_job.py:push():130] Uploaded file /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/files/requirements.txt
2024-06-19 18:45:01,329 INFO    Thread-11 :149637 [sender.py:transition_state():614] send defer: 11
2024-06-19 18:45:01,330 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:45:01,330 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-19 18:45:01,330 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:45:01,330 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 11
2024-06-19 18:45:01,330 INFO    SenderThread:149637 [file_pusher.py:join():175] waiting for file pusher
2024-06-19 18:45:01,330 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 12
2024-06-19 18:45:01,330 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:45:01,330 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-19 18:45:01,330 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:45:01,330 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 12
2024-06-19 18:45:01,330 INFO    SenderThread:149637 [file_stream.py:finish():601] file stream finish called
2024-06-19 18:45:01,386 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-19 18:45:01,480 INFO    SenderThread:149637 [file_stream.py:finish():605] file stream finish is done
2024-06-19 18:45:01,480 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 13
2024-06-19 18:45:01,480 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: poll_exit
2024-06-19 18:45:01,480 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:45:01,480 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-19 18:45:01,480 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:45:01,480 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-19 18:45:01,480 INFO    SenderThread:149637 [sender.py:transition_state():614] send defer: 14
2024-06-19 18:45:01,480 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: defer
2024-06-19 18:45:01,481 INFO    HandlerThread:149637 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-19 18:45:01,481 DEBUG   SenderThread:149637 [sender.py:send():379] send: final
2024-06-19 18:45:01,481 DEBUG   SenderThread:149637 [sender.py:send():379] send: footer
2024-06-19 18:45:01,481 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: defer
2024-06-19 18:45:01,481 INFO    SenderThread:149637 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-19 18:45:01,481 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-19 18:45:01,481 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: server_info
2024-06-19 18:45:01,481 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-19 18:45:01,481 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: get_summary
2024-06-19 18:45:01,481 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-19 18:45:01,481 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-19 18:45:01,482 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: poll_exit
2024-06-19 18:45:01,482 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: server_info
2024-06-19 18:45:01,636 DEBUG   SenderThread:149637 [sender.py:send_request():406] send_request: poll_exit
2024-06-19 18:45:01,637 INFO    MainThread:149637 [wandb_run.py:_footer_history_summary_info():4008] rendering history
2024-06-19 18:45:01,637 INFO    MainThread:149637 [wandb_run.py:_footer_history_summary_info():4040] rendering summary
2024-06-19 18:45:01,637 INFO    MainThread:149637 [wandb_run.py:_footer_sync_info():3967] logging synced files
2024-06-19 18:45:01,637 DEBUG   HandlerThread:149637 [handler.py:handle_request():158] handle_request: shutdown
2024-06-19 18:45:01,637 INFO    HandlerThread:149637 [handler.py:finish():882] shutting down handler
2024-06-19 18:45:02,482 INFO    WriterThread:149637 [datastore.py:close():296] close: /home/ale/TT_RLProject_2024/wandb/run-20240619_184453-0a4cqd2l/run-0a4cqd2l.wandb
2024-06-19 18:45:02,638 INFO    SenderThread:149637 [sender.py:finish():1608] shutting down sender
2024-06-19 18:45:02,638 INFO    SenderThread:149637 [file_pusher.py:finish():169] shutting down file pusher
2024-06-19 18:45:02,639 INFO    SenderThread:149637 [file_pusher.py:join():175] waiting for file pusher
